#  E(cm)       E(cm)_bin              R          +stat      -stat        norm.(%) 'ShortCode      ' 'Reference      '   sys(ptp,%)+- 'ptp_comment                                                                                                                           '
   0.63700     0.63700    0.63700     2.05947    +0.03241   -0.03241     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63750     0.63750    0.63750     2.04362    +0.02432   -0.02432     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63900     0.63900    0.63900     1.99607    +0.04525   -0.04525     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64100     0.64100    0.64100     2.14326    +0.04380   -0.04380     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64300     0.64300    0.64300     2.21518    +0.04405   -0.04405     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64500     0.64500    0.64500     2.24829    +0.03282   -0.03282     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64700     0.64700    0.64700     2.26354    +0.04673   -0.04673     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64900     0.64900    0.64900     2.43267    +0.04864   -0.04864     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65100     0.65100    0.65100     2.47453    +0.04051   -0.04051     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65300     0.65300    0.65300     2.51655    +0.04551   -0.04551     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65500     0.65500    0.65500     2.56866    +0.05407   -0.05407     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65700     0.65700    0.65700     2.60165    +0.04988   -0.04988     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65900     0.65900    0.65900     2.74702    +0.03056   -0.03056     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66000     0.66000    0.66000     2.71407    +0.01669   -0.01669     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66100     0.66100    0.66100     2.67970    +0.04564   -0.04564     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66300     0.66300    0.66300     2.85659    +0.05143   -0.05143     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66500     0.66500    0.66500     2.93779    +0.04896   -0.04896     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66700     0.66700    0.66700     3.01885    +0.02034   -0.02034     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66900     0.66900    0.66900     3.04340    +0.05805   -0.05805     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67100     0.67100    0.67100     3.14303    +0.05978   -0.05978     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67300     0.67300    0.67300     3.35463    +0.05656   -0.05656     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67500     0.67500    0.67500     3.39357    +0.04035   -0.04035     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67700     0.67700    0.67700     3.45249    +0.05976   -0.05976     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67900     0.67900    0.67900     3.59710    +0.06538   -0.06538     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68100     0.68100    0.68100     3.74162    +0.05639   -0.05639     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68300     0.68300    0.68300     3.74033    +0.06141   -0.06141     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68500     0.68500    0.68500     3.95339    +0.07116   -0.07116     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68700     0.68700    0.68700     4.05615    +0.05940   -0.05940     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68750     0.68750    0.68750     4.05878    +0.04416   -0.04416     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68900     0.68900    0.68900     4.06670    +0.03435   -0.03435     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69000     0.69000    0.69000     4.16172    +0.02653   -0.02653     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69100     0.69100    0.69100     4.26096    +0.06068   -0.06068     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69300     0.69300    0.69300     4.37931    +0.06195   -0.06195     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69500     0.69500    0.69500     4.54532    +0.06968   -0.06968     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69700     0.69700    0.69700     4.67936    +0.04102   -0.04102     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69900     0.69900    0.69900     4.77467    +0.07503   -0.07503     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70100     0.70100    0.70100     4.83225    +0.07336   -0.07336     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70300     0.70300    0.70300     5.07293    +0.06606   -0.06606     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70500     0.70500    0.70500     5.10438    +0.07824   -0.07824     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70700     0.70700    0.70700     5.33034    +0.07641   -0.07641     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70900     0.70900    0.70900     5.33230    +0.08533   -0.08533     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71100     0.71100    0.71100     5.65051    +0.05940   -0.05940     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71300     0.71300    0.71300     5.77740    +0.08461   -0.08461     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71500     0.71500    0.71500     5.83602    +0.09060   -0.09060     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71700     0.71700    0.71700     6.15487    +0.05017   -0.05017     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71900     0.71900    0.71900     6.22023    +0.08070   -0.08070     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72000     0.72000    0.72000     6.26610    +0.03235   -0.03235     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72100     0.72100    0.72100     6.31281    +0.08550   -0.08550     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72300     0.72300    0.72300     6.61925    +0.09610   -0.09610     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72500     0.72500    0.72500     6.59411    +0.04791   -0.04791     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72700     0.72700    0.72700     6.81976    +0.08164   -0.08164     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72900     0.72900    0.72900     6.92050    +0.10107   -0.10107     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73100     0.73100    0.73100     7.15723    +0.04346   -0.04346     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73300     0.73300    0.73300     7.33926    +0.09437   -0.09437     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73500     0.73500    0.73500     7.45647    +0.10801   -0.10801     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73700     0.73700    0.73700     7.62649    +0.09442   -0.09442     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73750     0.73750    0.73750     7.66359    +0.05873   -0.05873     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73900     0.73900    0.73900     7.77489    +0.06963   -0.06963     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74100     0.74100    0.74100     8.00112    +0.09753   -0.09753     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74300     0.74300    0.74300     8.08463    +0.10622   -0.10622     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74500     0.74500    0.74500     8.13919    +0.04246   -0.04246     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74700     0.74700    0.74700     8.27496    +0.10254   -0.10254     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74900     0.74900    0.74900     8.48143    +0.10382   -0.10382     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74979     0.74979    0.74979     8.49020    +0.06023   -0.06023     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75000     0.75000    0.75000     8.49061    +0.06268   -0.06268     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75020     0.75020    0.75020     8.49035    +0.08385   -0.08385     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75026     0.75026    0.75026     8.49981    +0.06678   -0.06678     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75040     0.75040    0.75040     8.52212    +0.04531   -0.04531     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75100     0.75100    0.75100     8.53759    +0.06271   -0.06271     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75300     0.75300    0.75300     8.64191    +0.10512   -0.10512     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
